"","fullname","playerID","yearID","teamID","lgID","salary","percent_positive_ab","percent_NAB","PA","salary_per_NAB","salary_per_Good_AB","diff_salary_good_vs_bad","fit.cluster","team_payroll","total_salary_NAB","total_salary_GAB","W","diff_payroll"
"10199","Ryan   Sweeney","sweenry01",2009,"OAK","AL",410000,0.358348968105066,0.151969981238274,533,62307.6923076923,146923.076923077,84615.3846153846,1,37640000,6841427.45968857,13161624.0739842,75,6320196.61429566
"10200","Nick   Swisher","swishni01",2006,"OAK","AL",335000,0.387001477104874,0.243722304283604,677,81646.9719350074,129645.494830133,47998.5228951255,1,40581954,6415328.51880974,14511694.4891339,93,8096365.9703242
"10201","Nick   Swisher","swishni01",2008,"CHA","AL",3600000,0.345699831365936,0.251264755480607,593,904553.119730185,1244519.39291737,339966.273187184,1,69873332,13427285.8532794,24395485.013385,89,10968199.1601057
"10202","Nick   Swisher","swishni01",2014,"CLE","AL",15000000,0.2875,0.295,400,4425000,4312500,-112500,1,57977466,13455000.9514289,18200564.1252065,85,4745563.1737776
"10203","Nick   Swisher","swishni01",2012,"NYA","AL",10250000,0.3744,0.24,625,2460000,3837600,1377600,2,115086864,24252826.7879708,41379424.8127594,95,17126598.0247886
"10204","Nick   Swisher","swishni01",2011,"NYA","AL",9100000,0.3921875,0.2234375,640,2033281.25,3568906.25,1535625,2,118708864,24090262.2333303,42917619.6499265,97,18827357.4165961
"10205","Nick   Swisher","swishni01",2009,"NYA","AL",5400000,0.382838283828383,0.229372937293729,606,1238613.86138614,2067326.73267327,828712.871287129,5,130064000,23958390.8717584,50993706.6923393,103,27035315.8205809
"10206","Nick   Swisher","swishni01",2007,"OAK","AL",400000,0.405970149253731,0.214925373134328,670,85970.1492537313,162388.059701493,76417.9104477612,1,48628194,7818300.94314543,14816837.8396971,76,6998536.89655168
"10207","Nick   Swisher","swishni01",2010,"NYA","AL",6850000,0.362341772151899,0.240506329113924,632,1647468.35443038,2482041.13924051,834572.784810126,5,112850400,21255902.8882487,41023686.8082409,95,19767783.9199922
"10208","Nick   Swisher","swishni01",2015,"CLE","AL",15000000,0.276785714285714,0.232142857142857,112,3482142.85714286,4151785.71428571,669642.857142857,5,67311566,14439138.9572766,22060821.4532593,81,7621682.49598268
"10209","Nick   Swisher","swishni01",2005,"OAK","AL",316500,0.327619047619048,0.226666666666667,525,71740,103691.428571429,31951.4285714286,1,38154762,5451165.30937507,12913389.6446182,88,7462224.33524308
"10210","Nick   Swisher","swishni01",2013,"CLE","AL",11000000,0.350078492935636,0.233908948194662,637,2572998.43014129,3850863.42229199,1277864.99215071,2,38604200,9488136.02162763,12595144.4196861,92,3107008.39805846
"10211","Matt   Szczur","szczuma01",2016,"CHN","NL",511500,0.318407960199005,0.203980099502488,201,104335.820895522,162865.671641791,58529.8507462687,1,66242168,13370351.8468647,23546567.8101044,103,10176215.9632397
"10212","Jose   Tabata","tabatjo01",2012,"PIT","NL",916666,0.315217391304348,0.176630434782609,368,161911.114130435,288949.065217391,127037.951086957,1,19565499,4454103.79563699,6062222.88057873,79,1608119.08494174
"10213","Jose   Tabata","tabatjo01",2013,"PIT","NL",916667,0.342261904761905,0.151785714285714,336,139136.955357143,313740.193452381,174603.238095238,1,31635000,6999416.55128422,10289645.1620359,94,3290228.61075164
"10214","Jose   Tabata","tabatjo01",2014,"PIT","NL",3000000,0.324324324324324,0.205405405405405,185,616216.216216216,972972.972972973,356756.756756757,1,36778500,7487618.75521508,13703373.9284005,88,6215755.17318537
"10215","Jose   Tabata","tabatjo01",2011,"PIT","NL",428000,0.358638743455497,0.180628272251309,382,77308.9005235602,153497.382198953,76188.4816753927,1,24675500,5437608.58167048,8422227.62156816,72,2984619.03989768
"10216","Pat   Tabler","tablepa01",1986,"CLE","AL",395000,0.37328094302554,0.168958742632613,509,66738.7033398821,147445.972495088,80707.2691552063,1,5097500,815005.812158548,1810711.22044924,84,995705.408290696
"10217","Pat   Tabler","tablepa01",1985,"CLE","AL",285000,0.331050228310502,0.159817351598174,438,45547.9452054795,94349.3150684931,48801.3698630137,1,3973333,585568.604382804,1340936.69349799,60,755368.089115191
"10218","Pat   Tabler","tablepa01",1990,"KCA","AL",725000,0.357466063348416,0.131221719457014,221,95135.7466063348,259162.895927602,164027.149321267,1,12733750,2092763.43023505,4445546.40610866,75,2352782.97587361
"10219","Pat   Tabler","tablepa01",1989,"KCA","AL",825000,0.329466357308585,0.129930394431555,431,107192.575406032,271809.744779582,164617.16937355,1,10083706,1692460.88133621,3470462.53737444,92,1778001.65603823
"10220","Pat   Tabler","tablepa01",1987,"CLE","AL",605000,0.383252818035427,0.144927536231884,621,87681.1594202899,231867.954911433,144186.795491143,1,5367500,818524.88411832,1886251.88373553,61,1067726.99961721
"10221","Pat   Tabler","tablepa01",1992,"TOR","AL",900000,0.312925170068027,0.136054421768707,147,122448.979591837,281632.653061224,159183.673469388,1,20513166,3361359.79740574,6981855.4117076,96,3620495.61430186
"10222","Pat   Tabler","tablepa01",1991,"TOR","AL",700000,0.355555555555556,0.106666666666667,225,74666.6666666667,248888.888888889,174222.222222222,1,13562417,2227414.87737007,4511976.17466986,91,2284561.29729979
"10223","Pat   Tabler","tablepa01",1988,"CLE","AL",800000,0.343195266272189,0.177514792899408,169,142011.834319527,274556.213017751,132544.378698225,1,6089500,944764.455849787,2057297.93035884,78,1112533.47450906
"10224","Jeff   Tackett","tackeje01",1993,"BAL","AL",142500,0.287128712871287,0.326732673267327,101,46559.4059405941,40915.8415841584,-5643.56435643565,1,18644000,3071390.12905189,6161160.15498841,85,3089770.02593652
"10225","Jeff   Tackett","tackeje01",1992,"BAL","AL",109000,0.330049261083744,0.192118226600985,203,20940.8866995074,35975.3694581281,15034.4827586207,1,12291500,1890193.47099954,4285043.20323855,89,2394849.73223902
"10226","So   Taguchi","tagucso01",2005,"SLN","NL",550000,0.334905660377358,0.172169811320755,424,94693.3962264151,184198.113207547,89504.7169811321,1,55476833,9803537.29669214,21370302.1604981,100,11566764.863806
"10227","So   Taguchi","tagucso01",2006,"SLN","NL",825000,0.342776203966006,0.161473087818697,353,133215.297450425,282790.368271955,149575.07082153,1,48411371,7740945.11391643,19133813.8386822,83,11392868.7247658
"10228","So   Taguchi","tagucso01",2004,"SLN","NL",1200000,0.355329949238579,0.147208121827411,197,176649.746192893,426395.939086294,249746.192893401,1,46633333,8563640.03499907,18148294.6392035,105,9584654.6042044
"10229","So   Taguchi","tagucso01",2007,"SLN","NL",925000,0.353115727002967,0.124629080118694,337,115281.899109792,326632.047477745,211350.148367953,1,53077323,7911884.49847851,19760102.9416261,78,11848218.4431476
"10230","Tony   Tarasco","tarasto01",1995,"MON","NL",135000,0.347222222222222,0.158730158730159,504,21428.5714285714,46875,25446.4285714286,1,5463000,866442.981243104,1946538.31146193,66,1080095.33021882
"10231","Tony   Tarasco","tarasto01",1997,"BAL","AL",270000,0.316062176165803,0.186528497409326,193,50362.6943005181,85336.7875647668,34974.0932642487,1,34526400,5686761.82639868,12669543.5956745,98,6982781.76927578
"10232","Tony   Tarasco","tarasto01",1994,"ATL","NL",111500,0.337931034482759,0.151724137931034,145,16917.2413793103,37679.3103448276,20762.0689655172,1,21652013,3571732.72386597,7790385.43024103,68,4218652.70637506
"10233","Danny   Tartabull","tartada01",1987,"KCA","AL",145000,0.399103139013453,0.224215246636771,669,32511.2107623318,57869.9551569507,25358.7443946188,1,7039706,1177229.65661659,2466303.9326212,83,1289074.2760046
"10234","Danny   Tartabull","tartada01",1989,"KCA","AL",1035000,0.375241779497099,0.261121856866538,517,270261.121856867,388375.241779497,118114.119922631,1,10083706,1692460.88133621,3470462.53737444,92,1778001.65603823
"10235","Danny   Tartabull","tartada01",1994,"NYA","AL",4550000,0.372093023255814,0.257928118393235,473,1173572.93868922,1693023.25581395,519450.317124736,5,22218334,3480193.35413512,9045629.03961792,70,5565435.68548281
"10236","Danny   Tartabull","tartada01",1986,"SEA","AL",85000,0.354671280276817,0.288927335640138,578,24558.8235294118,30147.0588235294,5588.23529411765,1,3012809,656666.17851613,1019314.8084517,67,362648.629935573
"10237","Danny   Tartabull","tartada01",1996,"CHA","AL",5300000,0.354128440366972,0.253211009174312,545,1342018.34862385,1876880.73394495,534862.385321101,5,32125000,5238367.26328522,12381730.5723695,85,7143363.30908433
"10238","Danny   Tartabull","tartada01",1995,"NYA","AL",5300000,0.354978354978355,0.25974025974026,231,1376623.37662338,1881385.28138528,504761.904761905,5,25259151,4323509.8563603,9544104.19050024,79,5220594.33413994
"10239","Danny   Tartabull","tartada01",1992,"NYA","AL",5300000,0.427777777777778,0.225925925925926,540,1197407.40740741,2267222.22222222,1069814.81481481,5,20952167,3690591.89916749,7326204.76972954,76,3635612.87056204
"10240","Danny   Tartabull","tartada01",1990,"KCA","AL",1650000,0.349431818181818,0.289772727272727,352,478125,576562.5,98437.4999999999,1,12733750,2092763.43023505,4445546.40610866,75,2352782.97587361
"10241","Danny   Tartabull","tartada01",1991,"KCA","AL",2250000,0.412078152753108,0.230905861456483,563,519538.188277087,927175.843694494,407637.655417407,5,11831500,1981415.4440218,4271974.54801268,82,2290559.10399088
"10242","Danny   Tartabull","tartada01",1993,"NYA","AL",5050000,0.379032258064516,0.264516129032258,620,1335806.4516129,1914112.90322581,578306.451612903,5,24420333,3910459.89287052,8964525.75737209,88,5054065.86450157
"10243","Danny   Tartabull","tartada01",1988,"KCA","AL",330000,0.38358458961474,0.21608040201005,597,71306.5326633166,126582.914572864,55276.3819095477,1,6216712,949140.291930206,2171850.48012794,84,1222710.18819773
"10244","Fernando   Tatis","tatisfe01",2002,"MON","NL",4500000,0.316279069767442,0.244186046511628,430,1098837.20930233,1423255.81395349,324418.604651163,1,25488000,4389785.34227912,9597449.5325048,83,5207664.19022568
"10245","Fernando   Tatis","tatisfe01",2003,"MON","NL",6500000,0.280612244897959,0.239795918367347,196,1558673.46938776,1823979.59183673,265306.122448979,1,32650000,5324717.34495401,12405909.8698758,83,7081192.52492175
"10246","Fernando   Tatis","tatisfe01",2000,"SLN","NL",750000,0.385786802030457,0.271573604060914,394,203680.203045685,289340.101522843,85659.8984771574,1,35959173,8775002.99805269,14928829.0956215,95,6153826.09756877
"10247","Fernando   Tatis","tatisfe01",2001,"MON","NL",2750000,0.357142857142857,0.285714285714286,168,785714.285714286,982142.857142857,196428.571428571,1,17269500,3554106.25788881,6417694.86466884,68,2863588.60678003
"10248","Fernando   Tatis","tatisfe01",1997,"TEX","AL",150000,0.305439330543933,0.200836820083682,239,30125.5230125523,45815.89958159,15690.3765690377,1,28950698,5330553.76057288,10544562.4082935,77,5214008.64772062
"10249","Fernando   Tatis","tatisfe01",2009,"NYN","NL",1700000,0.354497354497354,0.177248677248677,378,301322.751322751,602645.502645503,301322.751322751,1,78669682,13178649.2265129,30916297.8446955,70,17737648.6181826
"10250","Fernando   Tatis","tatisfe01",1999,"SLN","NL",270000,0.413685847589425,0.216174183514774,643,58367.0295489891,111695.178849145,53328.1493001555,1,27311195,5926577.53634258,10717101.7213907,75,4790524.18504809
"10251","Fernando   Tatis","tatisfe01",1998,"TEX","AL",170000,0.307471264367816,0.218390804597701,348,37126.4367816092,52270.1149425287,15143.6781609195,1,32682595,6077087.01940361,12292163.55384,88,6215076.53443641
"10252","Fernando   Tatis","tatisfe01",1998,"SLN","NL",170000,0.373913043478261,0.273913043478261,230,46565.2173913043,63565.2173913044,17000,1,37855021,7575882.30584022,14507551.8922166,83,6931669.58637638
"10253","Craig   Tatum","tatumcr01",2010,"BAL","AL",400000,0.349206349206349,0.206349206349206,126,82539.6825396825,139682.53968254,57142.8571428571,1,48585000,8771157.66510726,16283179.3250961,66,7512021.65998884
"10254","Jim   Tatum","tatumji01",1993,"COL","NL",112000,0.264150943396226,0.254716981132075,106,28528.3018867925,29584.9056603774,1056.60377358491,1,5949500,971979.117473322,2135644.37586375,67,1163665.25839043
"10255","Ed   Taubensee","taubeed01",2000,"CIN","NL",1400000,0.329896907216495,0.175257731958763,291,245360.824742268,461855.670103093,216494.845360825,1,31217200,5094778.62803634,11991764.1507053,85,6896985.52266893
"10256","Ed   Taubensee","taubeed01",1996,"CIN","NL",625000,0.360881542699725,0.18732782369146,363,117079.889807163,225550.964187328,108471.074380165,1,16942000,3111412.03754243,6431208.97665553,81,3319796.9391131
"10257","Ed   Taubensee","taubeed01",1992,"HOU","NL",132000,0.308383233532934,0.245508982035928,334,32407.1856287425,40706.5868263473,8299.40119760479,1,7525000,1172761.16645537,2605338.3557779,81,1432577.18932253
"10258","Ed   Taubensee","taubeed01",1993,"HOU","NL",170000,0.316455696202532,0.164556962025316,316,27974.6835443038,53797.4683544304,25822.7848101266,1,13045000,1971902.27275811,4527284.13676835,85,2555381.86401024
"10259","Ed   Taubensee","taubeed01",1997,"CIN","NL",900000,0.345070422535211,0.23943661971831,284,215492.957746479,310563.38028169,95070.4225352112,1,19185000,3341509.93384338,7056768.42555355,76,3715258.49171017
"10260","Ed   Taubensee","taubeed01",1999,"CIN","NL",1200000,0.366594360086768,0.171366594360087,461,205639.913232104,439913.232104121,234273.318872017,1,19763761,3718980.19610745,7184572.37932502,96,3465592.18321757
"10261","Ed   Taubensee","taubeed01",1998,"CIN","NL",975000,0.371717171717172,0.195959595959596,495,191060.606060606,362424.242424242,171363.636363636,1,17995000,3491624.24795697,6677125.93828825,77,3185501.69033128
"10262","Ed   Taubensee","taubeed01",1995,"CIN","NL",710000,0.363265306122449,0.220408163265306,245,156489.795918367,257918.367346939,101428.571428571,1,22997225,3702546.03497757,8525864.01454726,85,4823317.97956968
"10263","Ed   Taubensee","taubeed01",2001,"CLE","AL",1800000,0.3203125,0.171875,128,309375,576562.5,267187.5,1,53851834,9863778.96072474,20465172.0292404,91,10601393.0685157
"10264","Jesus   Tavarez","tavarje01",1996,"FLO","NL",134000,0.264462809917355,0.165289256198347,121,22148.7603305785,35438.0165289256,13289.2561983471,1,16305500,2629960.81831887,6407531.50344544,80,3777570.68512657
"10265","Jesus   Tavarez","tavarje01",1995,"FLO","NL",114000,0.354066985645933,0.133971291866029,209,15272.7272727273,40363.6363636364,25090.9090909091,1,10320500,1729623.93441468,4406820.43902205,67,2677196.50460737
"10266","Willy   Taveras","taverwi01",2006,"HOU","NL",400000,0.336805555555556,0.163194444444444,576,65277.7777777778,134722.222222222,69444.4444444444,1,32777500,6057526.48421138,12777490.235792,82,6719963.7515806
"10267","Willy   Taveras","taverwi01",2005,"HOU","NL",316000,0.332273449920509,0.170111287758347,629,53755.1669316375,104998.410174881,51243.2432432432,1,40417000,7017612.83762967,15561420.1450684,89,8543807.30743871
"10268","Willy   Taveras","taverwi01",2009,"CIN","NL",2250000,0.279342723004695,0.140845070422535,426,316901.408450704,628521.126760563,311619.718309859,1,27792500,4209533.63305906,9110572.01064637,78,4901038.37758731
"10269","Willy   Taveras","taverwi01",2007,"COL","NL",402000,0.369077306733167,0.139650872817955,401,56139.650872818,148369.077306733,92229.4264339152,1,28642000,4295496.60626068,11960528.7825167,90,7665032.176256
"10270","Willy   Taveras","taverwi01",2008,"COL","NL",1975000,0.313575525812619,0.158699808795411,523,313432.122370937,619311.663479924,305879.541108987,1,42487500,7670511.67543611,16347248.3618826,74,8676736.68644649
"10271","Michael   Taylor","taylomi02",2016,"WAS","NL",524000,0.282700421940928,0.333333333333333,237,174666.666666667,148135.021097046,-26531.6455696202,1,72705015,15514459.828824,24661195.6913019,95,9146735.86247795
"10272","Michael   Taylor","taylomi02",2015,"WAS","NL",508700,0.298651252408478,0.314065510597302,519,159765.125240848,151923.892100193,-7841.23314065509,1,74122372,16990523.2165116,24635995.4532365,83,7645472.23672487
"10273","Reggie   Taylor","taylore01",2003,"CIN","NL",334000,0.265625,0.375,192,125250,88718.75,-36531.25,1,37399000,7343656.1308245,13322096.5601412,69,5978440.42931667
"10274","Reggie   Taylor","taylore01",2002,"CIN","NL",200000,0.307443365695793,0.275080906148867,309,55016.1812297735,61488.6731391586,6472.49190938511,1,29012223,4614697.99776759,10250936.7504969,78,5636238.75272932
"10275","Taylor   Teagarden","teagata01",2009,"TEX","AL",401000,0.27906976744186,0.381395348837209,215,152939.534883721,111906.976744186,-41032.5581395349,1,30010926,5813156.98758336,10369023.1555659,87,4555866.16798255
"10276","Mark   Teahen","teahema01",2008,"KCA","AL",2337500,0.320574162679426,0.218500797448166,627,510745.614035088,749342.105263158,238596.49122807,1,29918500,5740076.13906135,9643353.03395853,75,3903276.89489718
"10277","Mark   Teahen","teahema01",2010,"CHA","AL",3750000,0.334615384615385,0.265384615384615,260,995192.307692308,1254807.69230769,259615.384615385,1,48745000,7969384.82671695,17234148.2410983,88,9264763.41438133
"10278","Mark   Teahen","teahema01",2005,"KCA","AL",316000,0.313645621181263,0.244399185336049,491,77230.1425661914,99112.016293279,21881.8737270876,1,20750500,3223894.60908379,7357598.78581683,56,4133704.17673304
"10279","Mark   Teahen","teahema01",2011,"CHA","AL",4750000,0.282442748091603,0.236641221374046,131,1124045.80152672,1341603.05343511,217557.251908397,1,64879000,12642458.6547445,21301787.3743652,79,8659328.71962067
